Kyadondo,Kampala,Makindye Division,Makindye II,Kipamba,1000000000,1500000000,900000000,1000000000
Kyadondo,Kampala,Makindye Division,Makindye II,Madirisa (KCCA Division),1000000000,1500000000,900000000,1000000000
Kyadondo,Kampala,Makindye Division,Makindye II,Muswangali,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Luwafu,Kirundu,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Bukejje,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Nakinyuguzi,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Amazon,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Luwafu-Kizungu,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Abas,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Sempa,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Ssendagala,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Diplomat,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Luwafu,Nakinyuguzi Lower,900000000,1200000000,700000000,800000000
Kyadondo,Kampala,Makindye Division,Ggaba,Ggaba Trading Centre,1500000000,2000000000,850000000,1000000000
Kyadondo,Kampala,Makindye Division,Ggaba,Kawuku,1200000000,1500000000,850000000,1000000000
Kyadondo,Kampala,Makindye Division,Ggaba,Ggaba Mission,1200000000,1500000000,850000000,1000000000
Kyadondo,Kampala,Makindye Division,Ggaba,Ggaba Water,1200000000,1500000000,850000000,1000000000
Kyadondo,Kampala,Makindye Division,Ggaba,Sendawula,1200000000,1500000000,850000000,1000000000
Kyadondo,Kampala,Makindye Division,Kansanga,Kansanga,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Nabutiti,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Sebuliba,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Maasaana,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Wheeling,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Church,1000000000,1500000000,800000000,900000000
Kyadondo,Kampala,Makindye Division,Kansanga,Kataabu,1000000000,1500000000,800000000,900000000
